INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('1', '수확비용', '14400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('345', '수확비용', '14700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('345', '열매선별비용', '2205000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('345', '기타운영비', '5880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('346', '수확비용', '14700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('346', '열매선별비용', '2205000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('346', '기타운영비', '5880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('347', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('347', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('347', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('348', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('348', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('348', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('349', '수확비용', '6400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('349', '열매선별비용', '960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('349', '기타운영비', '2560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('350', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('350', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('350', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('351', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('351', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('351', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('352', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('352', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('352', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('353', '수확비용', '13900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('353', '열매선별비용', '2085000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('353', '기타운영비', '5560000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('354', '수확비용', '8200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('354', '열매선별비용', '1230000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('354', '기타운영비', '3280000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('355', '수확비용', '8200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('355', '열매선별비용', '1230000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('355', '기타운영비', '3280000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('356', '수확비용', '8200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('356', '열매선별비용', '1230000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('356', '기타운영비', '3280000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('357', '수확비용', '8200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('357', '열매선별비용', '1230000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('357', '기타운영비', '3280000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('358', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('358', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('358', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('359', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('359', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('359', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('360', '수확비용', '13300000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('360', '열매선별비용', '1995000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('360', '기타운영비', '5320000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('361', '수확비용', '7700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('361', '열매선별비용', '1155000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('361', '기타운영비', '3080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('362', '수확비용', '7700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('362', '열매선별비용', '1155000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('362', '기타운영비', '3080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('363', '수확비용', '7700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('363', '열매선별비용', '1155000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('363', '기타운영비', '3080000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('364', '수확비용', '5500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('364', '열매선별비용', '825000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('364', '기타운영비', '2200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('365', '수확비용', '5500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('365', '열매선별비용', '825000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('365', '기타운영비', '2200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('366', '수확비용', '14600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('366', '열매선별비용', '2190000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('366', '기타운영비', '5840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('367', '수확비용', '14500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('367', '열매선별비용', '2175000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('367', '기타운영비', '5800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('368', '수확비용', '14500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('368', '열매선별비용', '2175000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('368', '기타운영비', '5800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('369', '수확비용', '13000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('369', '열매선별비용', '1950000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('369', '기타운영비', '5200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('370', '수확비용', '13000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('370', '열매선별비용', '1950000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('370', '기타운영비', '5200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('371', '수확비용', '7400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('371', '열매선별비용', '1110000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('371', '기타운영비', '2960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('372', '수확비용', '7400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('372', '열매선별비용', '1110000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('372', '기타운영비', '2960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('373', '수확비용', '7400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('373', '열매선별비용', '1110000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('373', '기타운영비', '2960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('374', '수확비용', '7400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('374', '열매선별비용', '1110000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('374', '기타운영비', '2960000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('375', '수확비용', '14200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('375', '열매선별비용', '2130000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('375', '기타운영비', '5680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('376', '수확비용', '14200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('376', '열매선별비용', '2130000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('376', '기타운영비', '5680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('377', '수확비용', '14200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('377', '열매선별비용', '2130000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('377', '기타운영비', '5680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('378', '수확비용', '14200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('378', '열매선별비용', '2130000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('378', '기타운영비', '5680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('379', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('379', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('379', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('380', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('380', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('380', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('381', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('381', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('381', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('382', '수확비용', '9600000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('382', '열매선별비용', '1440000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('382', '기타운영비', '3840000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('383', '수확비용', '8700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('383', '열매선별비용', '1305000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('383', '기타운영비', '3480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('384', '수확비용', '8700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('384', '열매선별비용', '1305000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('384', '기타운영비', '3480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('385', '수확비용', '8700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('385', '열매선별비용', '1305000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('385', '기타운영비', '3480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('386', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('386', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('386', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('387', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('387', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('387', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('388', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('388', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('388', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('389', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('389', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('389', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('390', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('390', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('390', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('391', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('391', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('391', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('392', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('392', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('392', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('393', '수확비용', '4200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('393', '열매선별비용', '630000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('393', '기타운영비', '1680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('394', '수확비용', '13700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('394', '열매선별비용', '2055000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('394', '기타운영비', '5480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('395', '수확비용', '13700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('395', '열매선별비용', '2055000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('395', '기타운영비', '5480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('396', '수확비용', '13700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('396', '열매선별비용', '2055000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('396', '기타운영비', '5480000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('397', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('397', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('397', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('398', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('398', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('398', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('399', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('399', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('399', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('400', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('400', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('400', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('401', '수확비용', '13400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('401', '열매선별비용', '2010000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('401', '기타운영비', '5360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('402', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('402', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('402', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('403', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('403', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('403', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('404', '수확비용', '5100000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('404', '열매선별비용', '765000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('404', '기타운영비', '2040000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('405', '수확비용', '7000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('405', '열매선별비용', '1050000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('405', '기타운영비', '2800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('406', '수확비용', '7000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('406', '열매선별비용', '1050000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('406', '기타운영비', '2800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('407', '수확비용', '7000000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('407', '열매선별비용', '1050000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('407', '기타운영비', '2800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('408', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('408', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('408', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('409', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('409', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('409', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('410', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('410', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('410', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('411', '수확비용', '13500000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('411', '열매선별비용', '2025000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('411', '기타운영비', '5400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('412', '수확비용', '9700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('412', '열매선별비용', '1455000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('412', '기타운영비', '3880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('413', '수확비용', '9700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('413', '열매선별비용', '1455000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('413', '기타운영비', '3880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('414', '수확비용', '9700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('414', '열매선별비용', '1455000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('414', '기타운영비', '3880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('415', '수확비용', '9700000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('415', '열매선별비용', '1455000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('415', '기타운영비', '3880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('416', '수확비용', '12200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('416', '열매선별비용', '1830000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('416', '기타운영비', '4880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('417', '수확비용', '12200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('417', '열매선별비용', '1830000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('417', '기타운영비', '4880000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('418', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('418', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('418', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('419', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('419', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('419', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('420', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('420', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('420', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('421', '수확비용', '8400000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('421', '열매선별비용', '1260000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('421', '기타운영비', '3360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('422', '수확비용', '9800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('422', '열매선별비용', '1470000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('422', '기타운영비', '3920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('423', '수확비용', '9800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('423', '열매선별비용', '1470000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('423', '기타운영비', '3920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('424', '수확비용', '9800000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('424', '열매선별비용', '1470000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('424', '기타운영비', '3920000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('425', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('425', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('425', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('426', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('426', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('426', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('427', '수확비용', '9200000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('427', '열매선별비용', '1380000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('427', '기타운영비', '3680000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('428', '수확비용', '5900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('428', '열매선별비용', '885000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('428', '기타운영비', '2360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('429', '수확비용', '5900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('429', '열매선별비용', '885000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('429', '기타운영비', '2360000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('430', '수확비용', '5900000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('430', '열매선별비용', '885000');
INSERT INTO expense_detail_tb (subscription_code, expenditure_content, expenses) VALUES ('430', '기타운영비', '2360000');
